<meta message track_name name='Sonate Nr. 23 Op. 57' time=0>
<meta message track_name name='Appassionata' time=0>
<meta message set_tempo tempo=330579 time=91>
note_on channel=0 note=79 velocity=0 time=0
note_on channel=0 note=44 velocity=75 time=0
note_on channel=0 note=72 velocity=64 time=120
control_change channel=0 control=64 value=127 time=17
note_on channel=0 note=72 velocity=0 time=103
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=68 velocity=69 time=0
note_on channel=0 note=68 velocity=0 time=120
note_on channel=0 note=77 velocity=64 time=0
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=56 velocity=69 time=0
<meta message set_tempo tempo=366681 time=120>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=60 velocity=61 time=0
<meta message set_tempo tempo=329670 time=120>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=46 velocity=77 time=0
control_change channel=0 control=64 value=0 time=16
note_on channel=0 note=73 velocity=64 time=104
control_change channel=0 control=64 value=127 time=6
note_on channel=0 note=73 velocity=0 time=114
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=70 velocity=69 time=0
note_on channel=0 note=70 velocity=0 time=120
note_on channel=0 note=79 velocity=67 time=0
note_on channel=0 note=79 velocity=0 time=120
note_on channel=0 note=58 velocity=69 time=0
<meta message set_tempo tempo=363108 time=120>
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=61 velocity=64 time=0
<meta message set_tempo tempo=331492 time=120>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=48 velocity=78 time=0
control_change channel=0 control=64 value=0 time=13
control_change channel=0 control=64 value=127 time=96
note_on channel=0 note=75 velocity=69 time=11
note_on channel=0 note=75 velocity=0 time=120
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=72 velocity=73 time=0
note_on channel=0 note=72 velocity=0 time=120
note_on channel=0 note=81 velocity=69 time=0
note_on channel=0 note=81 velocity=0 time=120
note_on channel=0 note=60 velocity=71 time=0
<meta message set_tempo tempo=367895 time=120>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=63 velocity=67 time=0
<meta message set_tempo tempo=331492 time=120>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=49 velocity=81 time=0
control_change channel=0 control=64 value=0 time=17
control_change channel=0 control=64 value=127 time=92
note_on channel=0 note=77 velocity=71 time=11
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=73 velocity=68 time=0
note_on channel=0 note=73 velocity=0 time=120
note_on channel=0 note=82 velocity=70 time=0
note_on channel=0 note=82 velocity=0 time=120
note_on channel=0 note=61 velocity=77 time=0
<meta message set_tempo tempo=357143 time=120>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=65 velocity=71 time=0
<meta message set_tempo tempo=331987 time=120>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=52 velocity=80 time=0
control_change channel=0 control=64 value=0 time=15
<meta message set_tempo tempo=329670 time=25>
control_change channel=0 control=64 value=127 time=52
note_on channel=0 note=79 velocity=71 time=28
note_on channel=0 note=79 velocity=0 time=120
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=76 velocity=73 time=0
note_on channel=0 note=76 velocity=0 time=120
note_on channel=0 note=84 velocity=70 time=0
note_on channel=0 note=84 velocity=0 time=120
note_on channel=0 note=64 velocity=77 time=0
<meta message set_tempo tempo=366681 time=120>
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=67 velocity=73 time=0
<meta message set_tempo tempo=329670 time=120>
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=53 velocity=83 time=0
control_change channel=0 control=64 value=0 time=17
control_change channel=0 control=64 value=127 time=98
note_on channel=0 note=80 velocity=69 time=5
note_on channel=0 note=80 velocity=0 time=120
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=77 velocity=73 time=0
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=85 velocity=72 time=0
note_on channel=0 note=85 velocity=0 time=120
note_on channel=0 note=65 velocity=77 time=0
<meta message set_tempo tempo=363108 time=120>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=72 time=0
<meta message set_tempo tempo=329670 time=120>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=55 velocity=84 time=0
control_change channel=0 control=64 value=0 time=15
note_on channel=0 note=82 velocity=74 time=105
control_change channel=0 control=64 value=127 time=12
note_on channel=0 note=82 velocity=0 time=108
note_on channel=0 note=55 velocity=0 time=0
note_on channel=0 note=79 velocity=78 time=0
note_on channel=0 note=79 velocity=0 time=120
note_on channel=0 note=88 velocity=74 time=0
note_on channel=0 note=88 velocity=0 time=120
note_on channel=0 note=67 velocity=78 time=0
<meta message set_tempo tempo=367895 time=120>
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=70 velocity=74 time=0
<meta message set_tempo tempo=330579 time=120>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=56 velocity=85 time=0
control_change channel=0 control=64 value=0 time=17
control_change channel=0 control=64 value=127 time=92
note_on channel=0 note=84 velocity=75 time=11
note_on channel=0 note=84 velocity=0 time=120
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=80 velocity=77 time=0
note_on channel=0 note=80 velocity=0 time=120
note_on channel=0 note=89 velocity=75 time=0
note_on channel=0 note=89 velocity=0 time=120
note_on channel=0 note=68 velocity=77 time=0
<meta message set_tempo tempo=359281 time=120>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=72 velocity=73 time=0
<meta message set_tempo tempo=330579 time=120>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=58 velocity=86 time=0
control_change channel=0 control=64 value=0 time=9
control_change channel=0 control=64 value=127 time=83
note_on channel=0 note=85 velocity=78 time=28
note_on channel=0 note=85 velocity=0 time=120
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=82 velocity=79 time=0
note_on channel=0 note=82 velocity=0 time=120
note_on channel=0 note=91 velocity=74 time=0
note_on channel=0 note=91 velocity=0 time=120
note_on channel=0 note=70 velocity=81 time=0
<meta message set_tempo tempo=366681 time=120>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=73 velocity=77 time=0
<meta message set_tempo tempo=330579 time=120>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=60 velocity=89 time=0
control_change channel=0 control=64 value=0 time=19
control_change channel=0 control=64 value=127 time=96
note_on channel=0 note=87 velocity=74 time=5
note_on channel=0 note=87 velocity=0 time=120
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=84 velocity=79 time=0
note_on channel=0 note=84 velocity=0 time=120
note_on channel=0 note=93 velocity=74 time=0
note_on channel=0 note=93 velocity=0 time=120
note_on channel=0 note=72 velocity=80 time=0
<meta message set_tempo tempo=363108 time=120>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=75 velocity=78 time=0
<meta message set_tempo tempo=330579 time=120>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=61 velocity=89 time=0
control_change channel=0 control=64 value=0 time=16
note_on channel=0 note=89 velocity=79 time=104
control_change channel=0 control=64 value=127 time=6
note_on channel=0 note=89 velocity=0 time=114
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=85 velocity=80 time=0
note_on channel=0 note=85 velocity=0 time=120
note_on channel=0 note=94 velocity=79 time=0
note_on channel=0 note=94 velocity=0 time=120
note_on channel=0 note=73 velocity=83 time=0
<meta message set_tempo tempo=367895 time=120>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=77 velocity=80 time=0
<meta message set_tempo tempo=335027 time=120>
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=61 velocity=92 time=0
control_change channel=0 control=64 value=0 time=16
<meta message set_tempo tempo=337098 time=24>
<meta message set_tempo tempo=339194 time=40>
<meta message set_tempo tempo=341297 time=40>
note_on channel=0 note=89 velocity=81 time=0
control_change channel=0 control=64 value=127 time=6
<meta message set_tempo tempo=343446 time=34>
<meta message set_tempo tempo=345622 time=40>
<meta message set_tempo tempo=347826 time=40>
note_on channel=0 note=89 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=85 velocity=83 time=0
<meta message set_tempo tempo=351165 time=40>
<meta message set_tempo tempo=353419 time=40>
<meta message set_tempo tempo=355703 time=40>
note_on channel=0 note=85 velocity=0 time=0
note_on channel=0 note=94 velocity=80 time=0
<meta message set_tempo tempo=358017 time=40>
<meta message set_tempo tempo=360382 time=40>
<meta message set_tempo tempo=362779 time=40>
note_on channel=0 note=94 velocity=0 time=0
note_on channel=0 note=73 velocity=84 time=0
<meta message set_tempo tempo=365208 time=40>
<meta message set_tempo tempo=368890 time=40>
<meta message set_tempo tempo=463320 time=40>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=77 velocity=80 time=0
<meta message set_tempo tempo=346821 time=80>
note_on channel=0 note=77 velocity=0 time=40
note_on channel=0 note=41 velocity=108 time=0
control_change channel=0 control=64 value=0 time=14
<meta message set_tempo tempo=345821 time=26>
<meta message set_tempo tempo=344828 time=80>
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=53 velocity=100 time=0
control_change channel=0 control=64 value=127 time=50
<meta message set_tempo tempo=343840 time=30>
note_on channel=0 note=53 velocity=0 time=40
note_on channel=0 note=56 velocity=92 time=0
<meta message set_tempo tempo=342857 time=40>
<meta message set_tempo tempo=341880 time=40>
note_on channel=0 note=56 velocity=0 time=40
note_on channel=0 note=89 velocity=78 time=0
<meta message set_tempo tempo=340909 time=40>
<meta message set_tempo tempo=339943 time=80>
note_on channel=0 note=89 velocity=0 time=0
note_on channel=0 note=85 velocity=82 time=0
<meta message set_tempo tempo=338983 time=80>
<meta message set_tempo tempo=338028 time=40>
note_on channel=0 note=85 velocity=0 time=0
note_on channel=0 note=94 velocity=79 time=0
<meta message set_tempo tempo=337079 time=80>
note_on channel=0 note=94 velocity=0 time=40
note_on channel=0 note=89 velocity=89 time=0
<meta message set_tempo tempo=336134 time=40>
<meta message set_tempo tempo=335196 time=80>
note_on channel=0 note=89 velocity=0 time=0
note_on channel=0 note=85 velocity=83 time=0
<meta message set_tempo tempo=334262 time=40>
<meta message set_tempo tempo=333333 time=80>
note_on channel=0 note=85 velocity=0 time=0
note_on channel=0 note=82 velocity=78 time=0
<meta message set_tempo tempo=332410 time=80>
note_on channel=0 note=82 velocity=0 time=40
note_on channel=0 note=77 velocity=78 time=0
<meta message set_tempo tempo=331492 time=40>
note_on channel=0 note=77 velocity=0 time=80
note_on channel=0 note=73 velocity=82 time=0
note_on channel=0 note=73 velocity=0 time=120
note_on channel=0 note=82 velocity=79 time=0
note_on channel=0 note=82 velocity=0 time=120
note_on channel=0 note=77 velocity=86 time=0
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=73 velocity=82 time=0
note_on channel=0 note=73 velocity=0 time=120
note_on channel=0 note=70 velocity=80 time=0
note_on channel=0 note=70 velocity=0 time=120
note_on channel=0 note=65 velocity=74 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=61 velocity=78 time=0
note_on channel=0 note=61 velocity=0 time=120
note_on channel=0 note=70 velocity=73 time=0
<meta message set_tempo tempo=335196 time=120>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=65 velocity=81 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=61 velocity=78 time=0
<meta message set_tempo tempo=336134 time=120>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=58 velocity=74 time=0
note_on channel=0 note=58 velocity=0 time=120
note_on channel=0 note=53 velocity=74 time=0
<meta message set_tempo tempo=337079 time=120>
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=49 velocity=74 time=0
note_on channel=0 note=49 velocity=0 time=120
note_on channel=0 note=58 velocity=74 time=0
<meta message set_tempo tempo=338028 time=120>
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=53 velocity=79 time=0
note_on channel=0 note=53 velocity=0 time=120
note_on channel=0 note=49 velocity=71 time=0
<meta message set_tempo tempo=337079 time=80>
note_on channel=0 note=49 velocity=0 time=40
note_on channel=0 note=46 velocity=74 time=0
<meta message set_tempo tempo=336134 time=120>
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=49 velocity=71 time=0
note_on channel=0 note=49 velocity=0 time=120
note_on channel=0 note=53 velocity=74 time=0
<meta message set_tempo tempo=335196 time=40>
note_on channel=0 note=53 velocity=0 time=80
note_on channel=0 note=58 velocity=72 time=0
<meta message set_tempo tempo=334262 time=80>
note_on channel=0 note=58 velocity=0 time=40
note_on channel=0 note=61 velocity=80 time=0
<meta message set_tempo tempo=333333 time=120>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=65 velocity=75 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=70 velocity=75 time=0
<meta message set_tempo tempo=332410 time=40>
note_on channel=0 note=70 velocity=0 time=80
note_on channel=0 note=73 velocity=75 time=0
<meta message set_tempo tempo=335196 time=120>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=77 velocity=79 time=0
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=73 velocity=73 time=0
<meta message set_tempo tempo=336134 time=120>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=70 velocity=80 time=0
note_on channel=0 note=70 velocity=0 time=120
note_on channel=0 note=73 velocity=74 time=0
<meta message set_tempo tempo=337079 time=80>
note_on channel=0 note=73 velocity=0 time=40
note_on channel=0 note=77 velocity=79 time=0
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=82 velocity=74 time=0
<meta message set_tempo tempo=338028 time=40>
note_on channel=0 note=82 velocity=0 time=80
note_on channel=0 note=85 velocity=82 time=0
note_on channel=0 note=85 velocity=0 time=120
note_on channel=0 note=82 velocity=75 time=0
<meta message set_tempo tempo=338983 time=40>
<meta message set_tempo tempo=338028 time=60>
note_on channel=0 note=82 velocity=0 time=20
note_on channel=0 note=89 velocity=83 time=0
<meta message set_tempo tempo=338983 time=20>
<meta message set_tempo tempo=339943 time=20>
<meta message set_tempo tempo=340909 time=40>
<meta message set_tempo tempo=341880 time=20>
note_on channel=0 note=89 velocity=0 time=20
note_on channel=0 note=85 velocity=78 time=0
<meta message set_tempo tempo=342857 time=20>
<meta message set_tempo tempo=343840 time=20>
<meta message set_tempo tempo=344828 time=40>
<meta message set_tempo tempo=345821 time=20>
note_on channel=0 note=85 velocity=0 time=20
note_on channel=0 note=94 velocity=83 time=0
<meta message set_tempo tempo=346821 time=20>
<meta message set_tempo tempo=347826 time=20>
<meta message set_tempo tempo=348837 time=20>
<meta message set_tempo tempo=349854 time=40>
<meta message set_tempo tempo=350877 time=20>
