<meta message track_name name='Das wohltemperierte Klavier I - Praeludium und Fuge 2 in c-Moll BWV 847' time=0>
<meta message copyright text='Copyright © 1997 von Bernd Krüger.' time=0>
<meta message text text='Johann Sebastian Bach' time=0>
<meta message text text='Fertiggestellt am 5.11.97\n' time=0>
<meta message text text="Pan's auf Standard am 18.1.98\n" time=0>
<meta message text text='Normierung: 23.12.2002\n' time=0>
<meta message text text='Update am 26.9.2004\n' time=0>
<meta message text text='Dauer: 3:09 Minuten\n' time=0>
<meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>
<meta message key_signature key='Eb' time=0>
<meta message set_tempo tempo=852878 time=120>
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=70 velocity=86 time=0
note_on channel=0 note=46 velocity=58 time=0
note_on channel=0 note=46 velocity=0 time=120
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=44 velocity=57 time=0
<meta message set_tempo tempo=827016 time=120>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=65 velocity=71 time=0
note_on channel=0 note=62 velocity=69 time=0
note_on channel=0 note=43 velocity=57 time=0
note_on channel=0 note=43 velocity=0 time=120
note_on channel=0 note=41 velocity=56 time=0
note_on channel=0 note=41 velocity=0 time=120
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=67 velocity=72 time=0
note_on channel=0 note=63 velocity=69 time=0
note_on channel=0 note=39 velocity=55 time=0
note_on channel=0 note=39 velocity=0 time=60
note_on channel=0 note=63 velocity=0 time=60
note_on channel=0 note=56 velocity=61 time=0
note_on channel=0 note=56 velocity=0 time=120
note_on channel=0 note=63 velocity=79 time=0
note_on channel=0 note=55 velocity=60 time=0
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=62 velocity=79 time=0
note_on channel=0 note=53 velocity=60 time=0
note_on channel=0 note=53 velocity=0 time=120
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=63 velocity=84 time=0
note_on channel=0 note=51 velocity=59 time=0
note_on channel=0 note=51 velocity=0 time=120
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=50 velocity=58 time=0
note_on channel=0 note=50 velocity=0 time=120
note_on channel=0 note=67 velocity=72 time=0
note_on channel=0 note=58 velocity=73 time=0
note_on channel=0 note=48 velocity=57 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=46 velocity=57 time=0
note_on channel=0 note=46 velocity=0 time=120
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=60 velocity=73 time=0
note_on channel=0 note=44 velocity=56 time=0
note_on channel=0 note=44 velocity=0 time=120
note_on channel=0 note=46 velocity=57 time=0
note_on channel=0 note=46 velocity=0 time=120
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=68 velocity=71 time=0
note_on channel=0 note=48 velocity=60 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=70 velocity=72 time=0
note_on channel=0 note=46 velocity=58 time=0
note_on channel=0 note=46 velocity=0 time=120
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=72 velocity=74 time=0
note_on channel=0 note=44 velocity=58 time=0
note_on channel=0 note=44 velocity=0 time=120
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=71 velocity=72 time=0
note_on channel=0 note=43 velocity=57 time=0
note_on channel=0 note=43 velocity=0 time=120
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=72 velocity=76 time=0
note_on channel=0 note=41 velocity=57 time=0
note_on channel=0 note=41 velocity=0 time=120
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=68 velocity=72 time=0
note_on channel=0 note=39 velocity=56 time=0
note_on channel=0 note=39 velocity=0 time=120
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=65 velocity=76 time=0
note_on channel=0 note=38 velocity=56 time=0
note_on channel=0 note=38 velocity=0 time=60
note_on channel=0 note=55 velocity=56 time=60
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=62 velocity=72 time=0
note_on channel=0 note=53 velocity=60 time=0
note_on channel=0 note=53 velocity=0 time=120
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=63 velocity=73 time=0
note_on channel=0 note=51 velocity=59 time=0
note_on channel=0 note=51 velocity=0 time=120
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=65 velocity=75 time=0
note_on channel=0 note=50 velocity=59 time=0
note_on channel=0 note=50 velocity=0 time=120
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=63 velocity=73 time=0
note_on channel=0 note=48 velocity=58 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=65 velocity=75 time=0
note_on channel=0 note=47 velocity=57 time=0
note_on channel=0 note=47 velocity=0 time=120
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=62 velocity=73 time=0
note_on channel=0 note=45 velocity=56 time=0
note_on channel=0 note=45 velocity=0 time=120
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=59 velocity=75 time=0
note_on channel=0 note=43 velocity=55 time=0
note_on channel=0 note=59 velocity=0 time=120
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=74 velocity=80 time=0
note_on channel=0 note=74 velocity=0 time=120
note_on channel=0 note=72 velocity=80 time=0
note_on channel=0 note=72 velocity=0 time=120
note_on channel=0 note=43 velocity=0 time=0
note_on channel=0 note=74 velocity=86 time=0
note_on channel=0 note=74 velocity=0 time=120
<meta message set_tempo tempo=858124 time=120>
note_on channel=0 note=65 velocity=73 time=0
note_on channel=0 note=59 velocity=63 time=0
<meta message set_tempo tempo=827016 time=240>
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=63 velocity=73 time=0
note_on channel=0 note=60 velocity=63 time=0
note_on channel=0 note=60 velocity=0 time=120
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=43 velocity=49 time=0
note_on channel=0 note=43 velocity=0 time=120
note_on channel=0 note=75 velocity=80 time=0
note_on channel=0 note=45 velocity=51 time=0
note_on channel=0 note=45 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=74 velocity=80 time=0
note_on channel=0 note=47 velocity=52 time=0
note_on channel=0 note=47 velocity=0 time=120
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=75 velocity=84 time=0
note_on channel=0 note=48 velocity=54 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=50 velocity=55 time=0
note_on channel=0 note=50 velocity=0 time=120
note_on channel=0 note=67 velocity=73 time=0
note_on channel=0 note=63 velocity=65 time=0
note_on channel=0 note=51 velocity=57 time=0
note_on channel=0 note=51 velocity=0 time=120
note_on channel=0 note=53 velocity=58 time=0
note_on channel=0 note=53 velocity=0 time=120
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=65 velocity=73 time=0
note_on channel=0 note=62 velocity=65 time=0
note_on channel=0 note=55 velocity=60 time=0
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=53 velocity=57 time=0
note_on channel=0 note=53 velocity=0 time=120
note_on channel=0 note=77 velocity=82 time=0
note_on channel=0 note=56 velocity=62 time=0
note_on channel=0 note=56 velocity=0 time=120
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=75 velocity=82 time=0
note_on channel=0 note=55 velocity=61 time=0
note_on channel=0 note=55 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=77 velocity=88 time=0
note_on channel=0 note=53 velocity=60 time=0
note_on channel=0 note=53 velocity=0 time=120
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=51 velocity=59 time=0
note_on channel=0 note=51 velocity=0 time=120
note_on channel=0 note=68 velocity=77 time=0
note_on channel=0 note=65 velocity=70 time=0
note_on channel=0 note=50 velocity=58 time=0
note_on channel=0 note=50 velocity=0 time=120
note_on channel=0 note=48 velocity=57 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=67 velocity=77 time=0
note_on channel=0 note=47 velocity=56 time=0
note_on channel=0 note=67 velocity=0 time=60
note_on channel=0 note=47 velocity=0 time=60
note_on channel=0 note=77 velocity=81 time=0
note_on channel=0 note=77 velocity=0 time=120
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=75 velocity=80 time=0
note_on channel=0 note=48 velocity=77 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=74 velocity=79 time=0
note_on channel=0 note=47 velocity=77 time=0
note_on channel=0 note=47 velocity=0 time=120
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=72 velocity=78 time=0
note_on channel=0 note=48 velocity=80 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=71 velocity=77 time=0
note_on channel=0 note=71 velocity=0 time=120
note_on channel=0 note=69 velocity=76 time=0
note_on channel=0 note=65 velocity=67 time=0
note_on channel=0 note=43 velocity=71 time=0
note_on channel=0 note=69 velocity=0 time=120
note_on channel=0 note=67 velocity=75 time=0
<meta message set_tempo tempo=874636 time=120>
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=43 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=72 velocity=73 time=0
note_on channel=0 note=63 velocity=65 time=0
note_on channel=0 note=44 velocity=71 time=0
note_on channel=0 note=44 velocity=0 time=120
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=77 velocity=78 time=120
note_on channel=0 note=68 velocity=66 time=0
note_on channel=0 note=48 velocity=78 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=47 velocity=78 time=0
note_on channel=0 note=47 velocity=0 time=120
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=75 velocity=76 time=0
note_on channel=0 note=67 velocity=65 time=0
note_on channel=0 note=48 velocity=81 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=67 velocity=0 time=120
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=74 velocity=73 time=0
note_on channel=0 note=65 velocity=64 time=0
note_on channel=0 note=50 velocity=75 time=0
<meta message set_tempo tempo=934725 time=240>
note_on channel=0 note=50 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=63 velocity=71 time=0
note_on channel=0 note=43 velocity=71 time=0
note_on channel=0 note=43 velocity=0 time=120
note_on channel=0 note=63 velocity=0 time=0
<meta message set_tempo tempo=903751 time=120>
note_on channel=0 note=68 velocity=76 time=0
note_on channel=0 note=62 velocity=69 time=0
note_on channel=0 note=48 velocity=77 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=47 velocity=77 time=0
<meta message set_tempo tempo=947418 time=120>
note_on channel=0 note=47 velocity=0 time=0
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=67 velocity=74 time=0
note_on channel=0 note=63 velocity=67 time=0
note_on channel=0 note=48 velocity=80 time=0
note_on channel=0 note=48 velocity=0 time=120
note_on channel=0 note=63 velocity=0 time=120
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=65 velocity=71 time=0
note_on channel=0 note=50 velocity=71 time=0
note_on channel=0 note=50 velocity=0 time=120
<meta message set_tempo tempo=996016 time=120>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=67 velocity=73 time=0
note_on channel=0 note=59 velocity=69 time=0
note_on channel=0 note=41 velocity=74 time=0
note_on channel=0 note=41 velocity=0 time=120
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=43 velocity=74 time=0
<meta message set_tempo tempo=1026167 time=120>
note_on channel=0 note=43 velocity=0 time=0
note_on channel=0 note=65 velocity=76 time=0
note_on channel=0 note=60 velocity=65 time=0
note_on channel=0 note=44 velocity=78 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=63 velocity=76 time=0
note_on channel=0 note=63 velocity=0 time=120
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=65 velocity=81 time=0
note_on channel=0 note=62 velocity=69 time=0
note_on channel=0 note=62 velocity=0 time=120
note_on channel=0 note=65 velocity=0 time=0
<meta message set_tempo tempo=1109467 time=120>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=62 velocity=73 time=0
note_on channel=0 note=59 velocity=65 time=0
note_on channel=0 note=43 velocity=73 time=0
note_on channel=0 note=43 velocity=0 time=120
note_on channel=0 note=41 velocity=73 time=0
<meta message set_tempo tempo=1218522 time=120>
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=68 velocity=89 time=0
note_on channel=0 note=59 velocity=88 time=0
note_on channel=0 note=39 velocity=69 time=0
note_on channel=0 note=59 velocity=0 time=240
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=67 velocity=76 time=0
note_on channel=0 note=60 velocity=62 time=0
note_on channel=0 note=60 velocity=0 time=240
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=39 velocity=0 time=0
note_on channel=0 note=69 velocity=78 time=240
note_on channel=0 note=60 velocity=68 time=0
note_on channel=0 note=51 velocity=57 time=0
note_on channel=0 note=51 velocity=0 time=240
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=71 velocity=82 time=0
note_on channel=0 note=65 velocity=75 time=0
note_on channel=0 note=50 velocity=61 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=62 velocity=72 time=0
note_on channel=0 note=62 velocity=0 time=120
note_on channel=0 note=50 velocity=0 time=0
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=72 velocity=80 time=0
note_on channel=0 note=63 velocity=77 time=0
note_on channel=0 note=48 velocity=57 time=0
note_on channel=0 note=63 velocity=0 time=120
note_on channel=0 note=60 velocity=71 time=0
<meta message set_tempo tempo=1252087 time=120>
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=65 velocity=76 time=0
note_on channel=0 note=55 velocity=69 time=0
<meta message set_tempo tempo=1263690 time=40>
<meta message set_tempo tempo=1275781 time=40>
<meta message set_tempo tempo=1287277 time=40>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=63 velocity=75 time=0
<meta message set_tempo tempo=1300108 time=40>
<meta message set_tempo tempo=1312336 time=20>
<meta message set_tempo tempo=1325088 time=40>
note_on channel=0 note=63 velocity=0 time=20
note_on channel=0 note=55 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=62 velocity=75 time=0
note_on channel=0 note=59 velocity=74 time=0
note_on channel=0 note=43 velocity=64 time=0
<meta message set_tempo tempo=1338091 time=20>
<meta message set_tempo tempo=1351047 time=40>
<meta message set_tempo tempo=1364877 time=20>
<meta message set_tempo tempo=1728111 time=40>
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=60 velocity=74 time=0
<meta message set_tempo tempo=1176240 time=120>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=43 velocity=0 time=0
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=60 velocity=81 time=0
note_on channel=0 note=48 velocity=82 time=0
note_on channel=0 note=36 velocity=82 time=0
<meta message set_tempo tempo=1057828 time=240>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=72 velocity=81 time=0
note_on channel=0 note=72 velocity=0 time=120
note_on channel=0 note=71 velocity=81 time=0
<meta message set_tempo tempo=967742 time=120>
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=72 velocity=87 time=0
note_on channel=0 note=72 velocity=0 time=120
note_on channel=0 note=67 velocity=77 time=120
note_on channel=0 note=64 velocity=65 time=0
note_on channel=0 note=64 velocity=0 time=240
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=68 velocity=77 time=0
note_on channel=0 note=65 velocity=66 time=0
note_on channel=0 note=65 velocity=0 time=120
note_on channel=0 note=68 velocity=0 time=0
<meta message set_tempo tempo=989120 time=120>
note_on channel=0 note=72 velocity=80 time=0
note_on channel=0 note=72 velocity=0 time=120
